epoch,pl_e,pl_n,pl_u,seconds from start,minutes from start
1203968758,3.347959201,3.509828694,5.492090238,478,7.97
1203968759,3.343666843,3.506955144,5.487212935,479,7.98
1203968760,3.339450637,3.504043196,5.482376435,480,8.00
1203968761,3.335306891,3.501178547,5.477020299,481,8.02
1203968762,3.33036997,3.49786139,5.470906982,482,8.03
1203968763,3.326104995,3.494658572,5.465462176,483,8.05
1203968764,3.321417198,3.491323234,5.459292335,484,8.07
1203968765,3.316761652,3.487941945,5.453099566,485,8.08
1203968766,3.311930366,3.484304471,5.446802959,486,8.10
1203968767,3.307793269,3.480919836,5.441290263,487,8.12
1203968768,3.303734582,3.477685074,5.436055691,488,8.13
1203968769,3.298994747,3.473897218,5.479595849,489,8.15
1203968770,3.29490106,3.470490297,5.473761326,490,8.17
1203968771,3.29094567,3.467022656,5.468386158,491,8.18
1203968772,3.288017694,3.464251113,5.463768743,492,8.20
1203968773,3.284866247,3.461134327,5.45872329,493,8.22
1203968774,3.28171621,3.458012421,5.453678156,494,8.23
1203968775,3.278571305,3.454884649,5.448630339,495,8.25
1203968776,3.275431795,3.451752194,5.444074975,496,8.27
1203968777,3.272297688,3.448616186,5.439490107,497,8.28
1203968778,3.269133568,3.445265174,5.434598003,498,8.30
1203968779,3.265449781,3.441431554,5.42812801,499,8.32
1203968780,3.26233682,3.438657823,5.423895196,500,8.33
1203968781,3.258569107,3.434859545,5.41759644,501,8.35
1203968782,3.255422398,3.431405413,5.412498693,502,8.37
1203968783,3.251124705,3.428153408,5.40716172,503,8.38
1203968784,3.246820094,3.424658677,5.401649524,504,8.40
1203968785,3.243860739,3.421919628,5.396780202,505,8.42
1203968786,3.240892402,3.418768335,5.391874214,506,8.43
1203968787,3.237928842,3.415619674,5.386970249,507,8.45
1203968788,3.234969987,3.412474574,5.382067432,508,8.47
1203968789,3.232015874,3.409333161,5.377165673,509,8.48
1203968790,3.229066587,3.406195556,5.372265334,510,8.50
1203968791,3.226122289,3.403061961,5.367366982,511,8.52
1203968792,3.22318343,3.399932629,5.362473542,512,8.53
1203968793,3.220553899,3.397053295,5.357746313,513,8.55
1203968794,3.217733905,3.39403666,5.353153444,514,8.57
1203968795,3.214928853,3.391010437,5.348706548,515,8.58
1203968796,3.212127547,3.387999502,5.344276556,516,8.60
1203968797,3.209329279,3.384996954,5.339856983,517,8.62
1203968798,3.206534371,3.382000743,5.335444884,518,8.63
1203968799,3.203743234,3.379009965,5.331039683,519,8.65
1203968800,3.205539528,3.381911843,5.335623644,520,8.67
1203968801,3.202853551,3.379023374,5.331494861,521,8.68
1203968802,3.200181686,3.376080659,5.327411076,522,8.70
1203968803,3.197649624,3.373222952,5.323313698,523,8.72
1203968804,3.194988928,3.3703758,5.318797788,524,8.73
1203968805,3.19232783,3.3675319,5.31428932,525,8.75
1203968806,3.189784849,3.364669995,5.310199503,526,8.77
1203968807,3.187239976,3.36180985,5.306099663,527,8.78
1203968808,3.183375871,3.358880307,5.301699257,528,8.80
1203968809,3.179710711,3.355982913,5.297219333,529,8.82
1203968810,3.177212247,3.353127205,5.293139113,530,8.83
1203968811,3.174556843,3.350293391,5.288589655,531,8.85
1203968812,3.172019904,3.347442115,5.284448474,532,8.87
1203968813,3.169369908,3.344613281,5.280035365,533,8.88
1203968814,3.166727476,3.341800792,5.276050696,534,8.90
1203968815,3.164092451,3.338999691,5.272110739,535,8.92
1203968816,3.161461852,3.336198393,5.268146187,536,8.93
1203968817,3.153632808,3.327913395,5.254783511,537,8.95
1203968818,3.15064534,3.325040463,5.25029614,538,8.97
1203968819,3.1532244,3.32811146,5.255920746,539,8.98
1203968820,3.150259134,3.325289011,5.251496163,540,9.00
1203968821,3.147348692,3.322646829,5.24707314,541,9.02
1203968822,3.144424183,3.3198196,5.242451794,542,9.03
1203968823,3.141518566,3.316904086,5.237881202,543,9.05
1203968824,3.138022496,3.313518139,5.231981504,544,9.07
1203968825,3.134577062,3.310345775,5.226175533,545,9.08
1203968826,3.131130628,3.306976145,5.220387886,546,9.10
1203968827,3.127686098,3.303611594,5.214721282,547,9.12
1203968828,3.126113837,3.300596031,5.211998945,548,9.13
1203968829,3.12340999,3.297761905,5.20854776,549,9.15
1203968830,3.121398249,3.294736633,5.205248242,550,9.17
1203968831,3.118667475,3.29186676,5.201675368,551,9.18
1203968832,3.114750636,3.288750712,5.197519447,552,9.20
1203968833,3.112049498,3.285868768,5.193902001,553,9.22
1203968834,3.109662116,3.283092693,5.190611888,554,9.23
1203968835,3.107017061,3.280984228,5.187006673,555,9.25
1203968836,3.104388618,3.278412297,5.183415635,556,9.27
1203968837,3.10243384,3.276031565,5.180740194,557,9.28
1203968838,3.100133629,3.273565896,5.177382367,558,9.30
1203968839,3.096713463,3.270872823,5.173524397,559,9.32
1203968840,3.094455987,3.268435355,5.17016519,560,9.33
1203968841,3.092282164,3.26588601,5.166113673,561,9.35
1203968842,3.088906844,3.263515341,5.162256024,562,9.37
1203968843,3.086587263,3.261185526,5.158883658,563,9.38
1203968844,3.083217562,3.258852119,5.155036528,564,9.40
1203968845,3.081074346,3.256587919,5.151598829,565,9.42
1203968846,3.078412038,3.253799153,5.147916318,566,9.43
1203968847,3.0750988,3.250471578,5.142579642,567,9.45
1203968848,3.072828384,3.247522762,5.138771761,568,9.47
1203968849,3.069596511,3.244246561,5.133597598,569,9.48
1203968850,3.065270726,3.240946118,5.128397923,570,9.50
1203968851,3.062939005,3.238119096,5.124459213,571,9.52
1203968852,3.060537804,3.235266442,5.120851938,572,9.53
1203968853,3.058071065,3.232396187,5.117274133,573,9.55
1203968854,3.055651896,3.229550126,5.113702698,574,9.57
1203968855,3.053252279,3.226708351,5.110128407,575,9.58
1203968856,3.050866022,3.22386637,5.106556298,576,9.60
1203968857,3.049719464,3.221878529,5.104696551,577,9.62
1203968858,3.047449176,3.219375699,5.101859542,578,9.63
1203968859,3.045180074,3.217287056,5.099215135,579,9.65
1203968860,3.043030338,3.214849062,5.096335993,580,9.67
1203968861,3.040850929,3.212620018,5.093358834,581,9.68
1203968862,3.039562261,3.210290037,5.091006228,582,9.70
1203968863,3.037358221,3.20823651,5.088186865,583,9.72
1203968864,3.035102612,3.206051997,5.085238653,584,9.73
1203968865,3.032902422,3.203871359,5.082330373,585,9.75
1203968866,3.030721286,3.201689772,5.079426333,586,9.77
1203968867,3.028547778,3.199506746,5.076509479,587,9.78
1203968868,3.026378356,3.197322202,5.073572616,588,9.80
1203968869,3.024212335,3.195136089,5.07061207,589,9.82
1203968870,3.022047585,3.192948935,5.06762506,590,9.83
1203968871,3.01986738,3.190982847,5.065114471,591,9.85
1203968872,3.01766937,3.188634823,5.061863211,592,9.87
1203968873,3.015863988,3.186090934,5.059260556,593,9.88
1203968874,3.008764198,3.178382482,5.047388705,594,9.90
1203968875,3.006550462,3.176042572,5.044256628,595,9.92
1203968876,3.004411849,3.173874305,5.0413587,596,9.93
1203968877,3.00257147,3.171483554,5.037935944,597,9.95
1203968878,3.000451648,3.169104258,5.034883086,598,9.97
1203968879,2.998288483,3.16703118,5.031844057,599,9.98
1203968880,2.996041317,3.164656096,5.028735057,600,10.00
1203968881,2.994076021,3.162764937,5.025893847,601,10.02
1203968882,2.991959419,3.160560118,5.022816009,602,10.03
1203968883,2.989762945,3.158210932,5.019718496,603,10.05
1203968884,2.987604934,3.155951035,5.016608405,604,10.07
1203968885,2.99106244,3.158957385,5.022400332,605,10.08
1203968886,2.988966301,3.156660892,5.019275108,606,10.10
1203968887,2.98661286,3.15489873,5.015893764,607,10.12
1203968888,2.984570262,3.152728505,5.012767437,608,10.13
1203968889,2.982788385,3.150707362,5.009805924,609,10.15
1203968890,2.98081085,3.148531731,5.006817275,610,10.17
1203968891,2.978863557,3.146289117,5.003526814,611,10.18
1203968892,2.976866616,3.144114722,5.000396539,612,10.20
1203968893,2.974882873,3.14190044,4.997327588,613,10.22
1203968894,2.972883469,3.139664613,4.994281663,614,10.23
1203968895,2.97087308,3.137393272,4.991165445,615,10.25
1203968896,2.968812059,3.135114653,4.988035651,616,10.27
1203968897,2.966764383,3.13279544,4.984974123,617,10.28
1203968898,2.964781567,3.130491883,4.981748313,618,10.30
1203968899,2.962681244,3.129056426,4.978698231,619,10.32
1203968900,2.960735326,3.126938203,4.975426089,620,10.33
1203968901,2.958686144,3.124696581,4.972190248,621,10.35
1203968902,2.95666471,3.122488874,4.968988593,622,10.37
1203968903,2.954629971,3.120304755,4.96566647,623,10.38
1203968904,2.952555352,3.118060333,4.962394488,624,10.40
1203968905,2.951181475,3.115832351,4.960555255,625,10.42
1203968906,2.94921805,3.113627977,4.957938708,626,10.43
1203968907,2.947268101,3.111366853,4.955171788,627,10.45
1203968908,2.945292897,3.109099119,4.952410169,628,10.47
1203968909,2.943970037,3.106908596,4.949684658,629,10.48
1203968910,2.942207413,3.104566345,4.946893172,630,10.50
1203968911,2.940308733,3.102250768,4.944153104,631,10.52
1203968912,2.938500164,3.099930172,4.941362726,632,10.53
1203968913,2.936655464,3.09759659,4.938574546,633,10.55
1203968914,2.934777277,3.095211984,4.935816077,634,10.57
1203968915,2.932906515,3.092927236,4.932933986,635,10.58
1203968916,2.930998237,3.090586284,4.930064211,636,10.60
1203968917,2.9280471,3.088811904,4.926730473,637,10.62
1203968918,2.925575664,3.08605614,4.922487396,638,10.63
1203968919,2.923614521,3.083504113,4.919428958,639,10.65
1203968920,2.921653386,3.081019847,4.916370293,640,10.67
1203968921,2.918671039,3.078511303,4.912851791,641,10.68
1203968922,2.915195201,3.075708248,4.908145696,642,10.70
1203968923,2.913287071,3.073230584,4.905114506,643,10.72
1203968924,2.910342108,3.070709324,4.90157436,644,10.73
1203968925,2.909506829,3.068241438,4.899865233,645,10.75
1203968926,2.908242466,3.065779519,4.89753865,646,10.77
1203968927,2.906393387,3.063611463,4.89516536,647,10.78
1203968928,2.903583666,3.061445909,4.892113846,648,10.80
1203968929,2.900795927,3.060109791,4.889093685,649,10.82
1203968930,2.899828309,3.058190087,4.88709549,650,10.83
1203968931,2.89860317,3.056048563,4.884759248,651,10.85
1203968932,2.897365128,3.053993766,4.882422149,652,10.87
1203968933,2.896134161,3.051948907,4.880107451,653,10.88
1203968934,2.894906175,3.049897038,4.877803961,654,10.90
1203968935,2.892971636,3.047440084,4.875149284,655,10.92
1203968936,2.890656959,3.044919168,4.872007842,656,10.93
1203968937,2.887760908,3.043446861,4.868976649,657,10.95
1203968938,2.885857414,3.041202885,4.866317483,658,10.97
1203968939,2.884388092,3.038871541,4.863127258,659,10.98
1203968940,2.881608182,3.036937663,4.860147743,660,11.00
1203968941,2.879856952,3.034957408,4.857491201,661,11.02
1203968942,2.877173668,3.032885096,4.854423634,662,11.03
1203968943,2.874437067,3.03077915,4.851229643,663,11.05
1203968944,2.871731013,3.028705298,4.848054054,664,11.07
1203968945,2.868806117,3.02656856,4.844652781,665,11.08
1203968946,2.86531344,3.024122562,4.839928726,666,11.10
1203968947,2.863892607,3.021733714,4.83682734,667,11.12
1203968948,2.862612073,3.01963119,4.834427233,668,11.13
1203968949,2.861244237,3.018141326,4.831961918,669,11.15
1203968950,2.859452455,3.015837113,4.828440168,670,11.17
1203968951,2.857454617,3.014125157,4.825761189,671,11.18
1203968952,2.855358596,3.012435368,4.82339979,672,11.20
1203968953,2.853327144,3.010581692,4.820657614,673,11.22
1203968954,2.853109895,3.00874196,4.81833193,674,11.23
1203968955,2.851970469,3.006821935,4.815854755,675,11.25
1203968956,2.850641194,3.004886722,4.813405665,676,11.27
1203968957,2.844442182,2.998175809,4.802211054,677,11.28
1203968958,2.84211436,2.9960304,4.799183943,678,11.30
1203968959,2.840666747,2.994264039,4.796471664,679,11.32
1203968960,2.838830365,2.992319352,4.793710122,680,11.33
1203968961,2.836857975,2.990373145,4.790959062,681,11.35
1203968962,2.839613298,2.993370755,4.796750526,682,11.37
1203968963,2.837705813,2.991450236,4.793983969,683,11.38
1203968964,2.835794886,2.989532582,4.79119985,684,11.40
1203968965,2.832895616,2.987626763,4.787969839,685,11.42
1203968966,2.830969038,2.985681591,4.785124779,686,11.43
1203968967,2.830150596,2.983778163,4.78330967,687,11.45
1203968968,2.828957622,2.981948973,4.781070125,688,11.47
1203968969,2.82941634,2.980007695,4.778154335,689,11.48
1203968970,2.82758606,2.978072045,4.775360192,690,11.50
1203968971,2.825951236,2.975991999,4.773356211,691,11.52
1203968972,2.823813612,2.974439622,4.77095324,692,11.53
1203968973,2.821657642,2.972678871,4.768225885,693,11.55
1203968974,2.819601559,2.970886859,4.765586868,694,11.57
1203968975,2.819383358,2.969227851,4.763627071,695,11.58
1203968976,2.818144063,2.967498871,4.761433617,696,11.60
1203968977,2.818203259,2.965979368,4.760478575,697,11.62
1203968978,2.817484142,2.964290278,4.758913203,698,11.63
1203968979,2.816699984,2.962630014,4.757317864,699,11.65
1203968980,2.815683104,2.960859523,4.755277452,700,11.67
1203968981,2.814440731,2.958587517,4.752844163,701,11.68
1203968982,2.813323731,2.956807326,4.750733793,702,11.70
1203968983,2.812244371,2.955041398,4.748668053,703,11.72
1203968984,2.809487895,2.953237874,4.745866211,704,11.73
1203968985,2.806799346,2.95136335,4.743064798,705,11.75
1203968986,2.803181813,2.949476859,4.739836486,706,11.77
1203968987,2.799436548,2.947595268,4.736447383,707,11.78
1203968988,2.798524222,2.945862149,4.734568625,708,11.80
1203968989,2.79589182,2.94398572,4.731779484,709,11.82
1203968990,2.794716383,2.942187986,4.729620675,710,11.83
1203968991,2.792875354,2.940500293,4.727888376,711,11.85
1203968992,2.790248623,2.938645777,4.72512574,712,11.87
1203968993,2.790292744,2.936926648,4.723165216,713,11.88
1203968994,2.787870883,2.935073063,4.720459048,714,11.90
1203968995,2.785432581,2.933180724,4.717645601,715,11.92
1203968996,2.783285744,2.931600824,4.715476938,716,11.93
1203968997,2.781030936,2.929738722,4.71280929,717,11.95
1203968998,2.778806083,2.927894862,4.710037671,718,11.97
1203968999,2.776575819,2.926076184,4.707300895,719,11.98
1203969000,2.774788075,2.924265174,4.705135137,720,12.00
1203969001,2.772656609,2.922465935,4.702607598,721,12.02
1203969002,2.770383479,2.920672852,4.699933266,722,12.03
1203969003,2.768182337,2.918886225,4.697296808,723,12.05
1203969004,2.766044237,2.91710037,4.694637774,724,12.07
1203969005,2.763881629,2.91530797,4.691979643,725,12.08
1203969006,2.761732137,2.913524042,4.689294494,726,12.10
1203969007,2.758615305,2.911716567,4.686162314,727,12.12
1203969008,2.756493518,2.909946216,4.683466863,728,12.13
1203969009,2.753418793,2.908148319,4.680314219,729,12.15
1203969010,2.75206845,2.906482721,4.677560796,730,12.17
1203969011,2.75021682,2.904773126,4.674847284,731,12.18
1203969012,2.748344683,2.903050957,4.672074569,732,12.20
1203969013,2.746474124,2.901339388,4.669302485,733,12.22
1203969014,2.744605235,2.899632556,4.666526284,734,12.23
1203969015,2.742738831,2.897930312,4.663741066,735,12.25
1203969016,2.740552002,2.895957513,4.660943442,736,12.27
1203969017,2.738696587,2.894263954,4.658139406,737,12.28
1203969018,2.736549316,2.892322946,4.655324859,738,12.30
1203969019,2.734706466,2.890636168,4.652505437,739,12.32
1203969020,2.732868039,2.888940968,4.649678524,740,12.33
1203969021,2.731037653,2.887260442,4.646848961,741,12.35
1203969022,2.730939015,2.885544587,4.64607943,742,12.37
1203969023,2.725752661,2.87929958,4.635899943,743,12.38
1203969024,2.729491436,2.882397802,4.64219734,744,12.40
1203969025,2.728439626,2.880495792,4.640047062,745,12.42
1203969026,2.727652099,2.878845785,4.637977412,746,12.43
1203969027,2.725762411,2.876978056,4.6355413,747,12.45
1203969028,2.723984149,2.87531724,4.633006739,748,12.47
1203969029,2.722297214,2.873663392,4.630526836,749,12.48
1203969030,2.720416646,2.87182935,4.628062187,750,12.50
1203969031,2.718774691,2.870186008,4.625599896,751,12.52
1203969032,2.716715396,2.868341571,4.623126917,752,12.53
1203969033,2.714806226,2.866532408,4.620644781,753,12.55
1203969034,2.714292151,2.865019427,4.619519392,754,12.57
1203969035,2.713855964,2.863323562,4.617642686,755,12.58
1203969036,2.712070903,2.861215113,4.615099139,756,12.60
1203969037,2.710044714,2.859406282,4.612565454,757,12.62
1203969038,2.704797094,2.853108344,4.603208151,758,12.63
1203969039,2.704448122,2.851522913,4.60141208,759,12.65
1203969040,2.702861319,2.849747045,4.599079741,760,12.67
1203969041,2.701017901,2.847971488,4.596726429,761,12.68
1203969042,2.702827465,2.850890373,4.602210323,762,12.70
1203969043,2.701660719,2.849317936,4.599975033,763,12.72
1203969044,2.700244016,2.847710121,4.597714376,764,12.73
1203969045,2.698815891,2.846106682,4.595426544,765,12.75
1203969046,2.69737833,2.844507114,4.593123084,766,12.77
1203969047,2.695928372,2.84291141,4.590802237,767,12.78
1203969048,2.693520518,2.841289744,4.588020109,768,12.80
1203969049,2.692798147,2.839693908,4.586410693,769,12.82
1203969050,2.691491863,2.838110947,4.58429317,770,12.83
1203969051,2.689662438,2.836279865,4.581995078,771,12.85
1203969052,2.688384663,2.834984329,4.580169835,772,12.87
1203969053,2.686716148,2.833310853,4.577943252,773,12.88
1203969054,2.685311994,2.831734643,4.575685752,774,12.90
1203969055,2.683619096,2.829902129,4.573268565,775,12.92
1203969056,2.681799929,2.828093015,4.570897878,776,12.93
1203969057,2.680583315,2.826775109,4.568810355,777,12.95
1203969058,2.679951933,2.825045692,4.5670668,778,12.97
1203969059,2.677452249,2.82267221,4.564119612,779,12.98
1203969060,2.675550734,2.820415377,4.56157906,780,13.00
1203969061,2.673357494,2.818010048,4.557961719,781,13.02
1203969062,2.671229269,2.815640986,4.5544133,782,13.03
1203969063,2.669087926,2.81329615,4.550894303,783,13.05
1203969064,2.66698691,2.810971508,4.547409137,784,13.07
1203969065,2.665001532,2.808668678,4.544028878,785,13.08
1203969066,2.662945417,2.806369979,4.540582958,786,13.10
1203969067,2.660841084,2.804076154,4.537088482,787,13.12
1203969068,2.659250069,2.802004513,4.534629742,788,13.13
1203969069,2.657618959,2.800621498,4.532116912,789,13.15
1203969070,2.655966754,2.798593013,4.529569833,790,13.17
1203969071,2.654903416,2.796687572,4.526989594,791,13.18
1203969072,2.652312351,2.795079171,4.524085475,792,13.20
